401,45,43
402,46,26
403,15,5
404,18,38
405,48,40
406,49,24
407,49,34
408,39,15
409,30,11
410,21,4
411,20,37
412,11,46
413,31,44
414,10,5
415,17,20
416,38,28
417,39,4
418,16,24
419,22,17
420,49,3
421,11,7
422,44,49
423,10,3
424,32,34
425,19,42
426,21,48
427,46,11
428,13,25
429,3,19
430,26,27
431,3,22
432,46,50
433,2,32
434,38,3
435,41,38
436,2,20
437,37,17
438,47,46
439,18,25
440,43,9
441,30,25
442,11,5
443,46,14
444,5,16
445,18,50
446,22,31
447,13,40
448,20,16
449,1,8
450,9,25
451,49,13
452,23,34
453,10,44
454,15,35
455,37,40
456,39,32
457,35,24
458,5,42
459,37,2
460,1,29
461,30,31
462,37,26
463,25,12
464,11,27
465,30,22
466,12,47
467,37,5
468,8,17
469,18,23
470,24,48
471,28,5
472,41,38
473,30,9
474,6,21
475,16,23
476,14,21
477,22,35
478,7,28
479,24,6
480,12,11
481,10,4
482,14,30
483,20,14
484,31,19
485,5,2
486,19,50
487,1,33
488,23,19
489,19,32
490,49,25
491,17,2
492,31,47
493,49,24
494,18,12
495,25,34
496,25,20
497,35,39
498,14,29
499,15,7
